file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,annotation,modification,usi
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2669,8.799445246,176611.9948,642.3085821,2,-30.01083587,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2670,8.80179723,671303.3281,431.8581245,3,-19.05362643,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2671,8.804083694,306939.0829,640.2890015,3,606.2390044,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2672,8.806362778,580513.4404,647.2847956,2,-20.05840877,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2674,8.811057754,2686260.995,549.276924,2,-216.074152,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2675,8.813409353,108564.693,635.3173431,2,-43.99331387,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2676,8.815694277,627269.5646,471.7419958,2,-371.1440085,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2677,8.818060554,846605.2619,490.7546457,4,648.3905827,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2678,8.820346967,909615.6264,656.771542,2,-1.084915988,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2679,8.822628045,284263.647,677.2703247,2,39.91264941,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2680,8.824911447,2592830.028,620.786823,2,-73.05435393,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2681,8.827195853,1676339.035,625.7566528,3,562.6419585,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2682,8.829477324,4004563.616,604.7718944,2,-105.0842111,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2684,8.83414803,7252689.748,611.7667946,2,-91.09441076,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2685,8.836494551,3165478.525,660.7476807,2,6.867361328,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2686,8.838775614,2186062.507,624.7474493,2,-65.13310134,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2687,8.841055449,4541513.199,621.3029393,2,-72.02212138,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2688,8.843333323,4502218.558,408.1799092,3,-90.08827236,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2689,8.845613781,1166800.447,619.2491394,2,-76.12972127,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2690,8.847895393,444798.7293,431.8587577,3,-19.05172677,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2691,8.85017664,430876.3355,636.3090682,2,-42.00986351,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2694,8.858376783,3117873.159,578.2798841,2,-158.0682318,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2695,8.860725621,4711886.639,621.2523351,2,-72.12332977,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2696,8.863008293,1140921.072,617.2526061,2,-80.12278776,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2698,8.867681987,652246.9091,802.7059321,3,1093.489796,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2699,8.870073574,1068941.5,641.7543022,2,-31.1193955,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2701,8.874775381,13854926.86,621.2523448,2,-72.12331042,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2703,8.879520757,24765254.65,621.795654,2,-71.03669207,high,one very tall peak; might be explained by water loss,Gln->Gly,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2703:AQ[Gln->Gly]DSQVLEEER[Label:13C(6)15N(4)]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2704,8.881871636,6029856.331,549.7697162,2,-215.0885676,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2705,8.884164782,435339.0825,403.5169528,3,-104.0771417,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2706,8.886525481,1420024.144,600.7910156,3,487.7450469,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2707,8.888809178,412747.2766,614.7497676,2,-85.12846481,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2708,8.891088219,2137841.407,612.8080116,2,-89.0119767,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2709,8.893369432,8708722.437,628.2800293,2,-58.06794141,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2710,8.895649083,517543.0403,663.315028,2,12.00205596,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2711,8.897933487,430688.3653,487.744628,2,-339.1387441,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2712,8.900229198,147124.6384,569.2870483,3,393.233145,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2713,8.902517729,452547.1185,577.2857385,2,-160.0565229,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2715,8.907199867,544312.5442,608.7871217,2,-97.05375652,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2717,8.911949423,3450938.157,640.7692136,2,-33.08957284,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2718,8.914299911,1877567.437,493.2447918,2,-328.1384165,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2719,8.916583258,1599664.854,649.7548026,2,-15.11839484,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2720,8.918955446,2398166.525,427.5148496,3,-32.08345132,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2721,8.921236398,763783.9038,654.2584839,3,648.1474517,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2722,8.923514208,510350.0026,670.7569161,2,26.88583222,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2723,8.925798062,308869.3529,648.7561609,2,-17.11567822,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2724,8.92807831,955562.2321,690.2583618,3,756.1470854,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2726,8.932782426,920287.4235,633.7750668,2,-47.07786642,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2727,8.935133191,1156657.843,649.7548026,2,-15.11839484,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2728,8.937416284,912878.4001,548.7788287,2,-217.0703425,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2729,8.939700134,1640401.245,629.2870439,2,-56.05391222,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2730,8.941907099,501709.431,652.7491769,3,643.6195306,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2732,8.946619647,457921.3212,606.2892658,2,-102.0494685,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2733,8.948972413,157830.0501,422.8523679,3,-46.07089623,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2734,8.95133475,455666.952,603.7822483,2,-107.0635034,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2735,8.953614913,203940.9501,556.7766455,2,-201.0747089,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2737,8.958333841,433306.552,583.7874263,2,-147.0531474,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2738,8.960691957,768010.6732,549.7696163,2,-215.0887674,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2739,8.962982667,431625.5354,633.7750668,2,-47.07786642,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2740,8.965268076,366929.9877,433.3311833,2,-447.9656334,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2741,8.967559478,351648.5993,607.7794508,2,-99.06909841,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2742,8.969845785,268802.0172,528.7647691,2,-257.0984618,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2743,8.972127402,966466.4963,521.2394517,2,-272.1490967,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2744,8.974411111,795354.6522,625.7454951,2,-63.13700981,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2745,8.976693203,948008.2798,623.7498728,3,556.6216185,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2746,8.978905881,280880.3077,557.7654859,2,-199.0970281,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2748,8.983592237,49487904.82,593.2858334,2,-128.0563333,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2749,8.985851832,562049.9579,625.7465505,2,-63.13489894,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2750,8.988241273,1883904.756,612.25955,2,-90.10889994,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2751,8.990525588,1532542.726,514.2503027,2,-286.1273945,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2752,8.992808147,944260.6752,408.5078732,3,-89.10438029,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2753,8.995089863,147987.357,617.7451172,2,-79.13776562,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2754,8.997373194,315538.6908,642.2466431,2,-30.13471387,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2755,8.999653221,220395.6854,661.2450139,2,7.862027802,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2756,9.00193348,583635.7253,403.8448486,3,-103.0934541,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2758,9.006605915,1499919.115,485.2474083,2,-344.1331833,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2759,9.008951872,5300892.025,441.7498474,2,-431.1283052,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2760,9.011233767,123449.3475,605.2652824,2,-104.0974352,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2762,9.015909147,18120682.21,876.0842145,3,1313.624643,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2766,9.028899622,28946819.37,876.0835779,3,1313.622734,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2767,9.031115732,32584256.81,613.7984073,2,-87.03118542,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2770,9.039916431,36517027.86,876.0835425,3,1313.622628,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2773,9.048721386,2994259.273,648.3077708,2,-18.01245834,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2775,9.053470437,466838281.4,1314.125366,2,1313.622732,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2791,9.111646171,75579114.98,1313.121826,2,1311.615652,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2793,9.116253871,88744759.74,1314.289917,3,2628.241751,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2794,9.118477492,2739574.726,641.8070679,4,1252.600271,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2798,9.130396878,3640069.361,888.7318726,3,1351.567618,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2799,9.132789074,6183413.826,670.3220824,2,26.0161648,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2800,9.135084129,2729531.644,673.3089467,2,31.98989333,questionable ,possibly amidated,not pro->gln,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2801,9.137364934,5024446.504,685.7739788,2,56.91995768,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2803,9.142039512,3265326.536,889.0687866,3,1352.57836,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2804,9.144430212,7411767.689,692.8140639,2,71.00012778,questionable ,definitely includes propionamide but mass is very off. tried lys -> gln but didn't work,,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2804:AQDSQVLEEER[Label:13C(6)15N(4)][propionamide]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2805,9.146721635,1065516.438,633.810319,2,-47.00736195,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2806,9.149004004,2535528.812,505.7788509,2,-303.0702982,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2807,9.151369071,3734334.842,446.8653131,4,472.8332525,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2808,9.153650609,1712225.17,457.1848325,3,56.9264975,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2810,9.158324728,16140984.67,692.8325959,2,71.0371917,high,mixture of n-term and c-term,24 propionamide,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2810:AQDSQVLEEER[Label:13C(6)15N(4)][Propionamide]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2811,9.160671637,4317065.898,669.2930379,2,23.95807586,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2812,9.162955445,16370629.95,557.7660807,2,-199.0958385,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2813,9.165164323,3863371.485,721.3437543,2,128.0595086,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2814,9.167450073,261552.8593,1214.072754,2,1113.517508,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2815,9.16977815,1589585.611,681.7711734,2,48.91434671,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2817,9.174463432,3687714.387,622.2885681,2,-70.05086371,,,?,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2818,9.176811794,1661297.408,673.3091053,2,31.99021052,questionable ,,no,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2820,9.181486489,5455676.775,664.3223596,2,14.0167192,high,"Eric: after studying the spectrum more, I think it is a combination of methyl and carbonyl but mostly methyl: mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2820:[Methyl]-AQDSQVLEEER[Label:13C(6)15N(4)]/2+AQDSQVLEE[Carbonyl]ER[Label:13C(6)15N(4)]/2",methyl,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2820:[methyl]-AQDSQVLEEER[Label:13C(6)15N(4)]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2821,9.183833404,3620108.734,593.2885551,3,465.2376652,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2822,9.186201281,1510790.652,673.3087988,2,31.98959764,questionable ,,not dioxidation,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2823,9.188479879,1008523.392,683.770752,4,1420.455008,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2824,9.190763212,996612.0592,899.7624655,3,1384.659396,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2825,9.193090797,2008078.492,689.7751763,2,64.92235265,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2826,9.195384,1347286.165,889.4001465,3,1353.572439,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2828,9.200122137,4891113.488,529.2554737,2,-256.1170525,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2829,9.202474614,779854.3587,633.8102868,2,-47.00742644,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2830,9.204755679,2410776.146,725.7660522,2,136.9041045,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2832,9.209450389,2106805.233,700.8303266,2,87.03265318,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2833,9.211798358,1918242.895,628.8034156,2,-57.02116874,high,,Gln->Ala,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2833:AQDSQ[Gln->Ala]VLEEER[Label:13C(6)15N(4)]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2834,9.21408248,1182708.352,721.3434833,2,128.0589667,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2836,9.218780133,2680217.717,665.3108479,2,15.99369578,high,Eric: Pretty well explained by mostly labile hydroxyglutamic acid,oxidation,mzspec:PXD999005:250402_mEclipse_QC_ncORF-089:scan:2836:AQDSQVLEEE{Oxidation}R[Label:13C(6)15N(4)]/2
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2837,9.221271947,1143081.387,652.802074,2,-9.02385193,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2838,9.223550197,712238.6052,696.2748245,2,77.921649,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2840,9.228228829,715155.7238,1249.592957,2,1184.557914,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2841,9.230619567,1016797.275,679.2701892,2,43.91237837,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2843,9.235310086,3677572.397,591.3056357,2,-132.0167287,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2844,9.237524677,2823234.677,451.1938005,3,38.95340157,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2846,9.242200396,2257316.411,605.2637856,2,-104.1004288,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2847,9.244548455,821677.342,846.0443115,3,1223.504935,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2848,9.246877798,2486738.739,621.7437329,2,-71.14053416,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2849,9.249177381,688211.9953,833.3960125,3,1185.560038,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2850,9.251586193,629605.4016,631.7451782,3,580.6075347,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2851,9.253880701,1607759.559,725.2730366,2,135.9180731,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2853,9.258563203,645137.9058,1249.592168,2,1184.556336,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2854,9.260956447,2235910.658,669.2937089,2,23.95941772,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2855,9.263252986,1517575.531,670.8364841,2,27.0449682,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2856,9.265532681,1742735.997,408.5076718,3,-89.10498447,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2857,9.26782183,1106035.56,689.7748585,2,64.92171692,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2859,9.272501445,83597739.11,657.3140028,2,5.62E-06,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2861,9.277115482,2674514.166,613.7977674,2,-87.03246522,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2862,9.279464856,3602992.967,676.2875069,2,37.9470138,,,,
